Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;IDF_%;T.V.A_%;Formalites;Total_%
4002801000;HS10;Mélanges des produits du n°40.01 avec des produits de la présente position - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4002802000;HS10;Mélanges des produits du n°40.01 avec des produits de la présente position - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4002809000;HS10;Mélanges des produits du n°40.01 avec des produits de la présente position - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400291;HS6;Latex;Rubber;;;;;;
4002911000;HS10;Latex - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4002912000;HS10;Latex - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4002919000;HS10;Latex - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400299;HS6;Autres;Rubber;;;;;;
4002991000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4002992000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4002999000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4003;RANGEE 03;Reclaimed rubber in primary forms or in plates, sheets or strip;;;;;;;
400300;HS6;Caoutchouc régénéré sous formes primaires ou en plaques;Rubber;;;;;;
4003001000;HS10;Caoutchouc régénéré sous formes primaires ou en plaques - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4003002000;HS10;Caoutchouc régénéré sous formes primaires ou en plaques - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4003009000;HS10;Caoutchouc régénéré sous formes primaires ou en plaques - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4004;RANGEE 04;Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom;;;;;;;
400400;HS6;Déchets;Rubber;;;;;;
4004001000;HS10;Déchets - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4004002000;HS10;Déchets - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4004009000;HS10;Déchets - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4005;RANGEE 05;Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip;;;;;;;
400510;HS6;Caoutchouc vulcanisé chargé de noir de carbone;Vulcanized rubber compounded with carbon black;;;;;;
4005101000;HS10;Caoutchouc vulcanisé chargé de noir de carbone - Type 1;Vulcanized rubber compounded with carbon black - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4005102000;HS10;Caoutchouc vulcanisé chargé de noir de carbone - Type 2;Vulcanized rubber compounded with carbon black - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4005109000;HS10;Caoutchouc vulcanisé chargé de noir de carbone - Autre;Vulcanized rubber compounded with carbon black - Other;Industrie;25.0;3.5;16.0;=;44.5
400520;HS6;Solutions;dispersions autres que celles du n°4005.10;;;;;;
4005201000;HS10;Solutions - Type 1;dispersions autres que celles du n°4005.10 - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4005202000;HS10;Solutions - Type 2;dispersions autres que celles du n°4005.10 - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4005209000;HS10;Solutions - Autre;dispersions autres que celles du n°4005.10 - Other;Industrie;25.0;3.5;16.0;=;44.5
400591;HS6;Plaques;Rubber;;;;;;
4005911000;HS10;Plaques - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4005912000;HS10;Plaques - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4005919000;HS10;Plaques - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400599;HS6;Autres;Rubber;;;;;;
4005991000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4005992000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4005999000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4006;RANGEE 06;Unvulcanised rubber in other forms (e.g. rods, tubes and profile shapes) and articles (e.g. discs and rings);;;;;;;
400610;HS6;Profilés pour le rechapage;Rubber;;;;;;
4006101000;HS10;Profilés pour le rechapage - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4006102000;HS10;Profilés pour le rechapage - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4006109000;HS10;Profilés pour le rechapage - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400690;HS6;Autres;Rubber;;;;;;
4006901000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4006902000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4006909000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4007;RANGEE 07;Vulcanised rubber thread and cord;;;;;;;
400700;HS6;Fils et cordes en caoutchouc vulcanisé;Vulcanized rubber thread and cord;;;;;;
4007001000;HS10;Fils et cordes en caoutchouc vulcanisé - Type 1;Vulcanized rubber thread and cord - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4007002000;HS10;Fils et cordes en caoutchouc vulcanisé - Type 2;Vulcanized rubber thread and cord - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4007009000;HS10;Fils et cordes en caoutchouc vulcanisé - Autre;Vulcanized rubber thread and cord - Other;Industrie;25.0;3.5;16.0;=;44.5
4008;RANGEE 08;Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber;;;;;;;
400811;HS6;Plaques de caoutchouc cellulaire;Cellular rubber plates;;;;;;
4008111000;HS10;Plaques de caoutchouc cellulaire - Type 1;Cellular rubber plates - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4008112000;HS10;Plaques de caoutchouc cellulaire - Type 2;Cellular rubber plates - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4008119000;HS10;Plaques de caoutchouc cellulaire - Autre;Cellular rubber plates - Other;Industrie;25.0;3.5;16.0;=;44.5
400819;HS6;Autres;Rubber;;;;;;
4008191000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4008192000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4008199000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400821;HS6;Plaques de caoutchouc non cellulaire;Non-cellular rubber plates;;;;;;
4008211000;HS10;Plaques de caoutchouc non cellulaire - Type 1;Non-cellular rubber plates - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4008212000;HS10;Plaques de caoutchouc non cellulaire - Type 2;Non-cellular rubber plates - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4008219000;HS10;Plaques de caoutchouc non cellulaire - Autre;Non-cellular rubber plates - Other;Industrie;25.0;3.5;16.0;=;44.5
400829;HS6;Autres;Rubber;;;;;;
4008291000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4008292000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4008299000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4009;RANGEE 09;Tubes, pipes and hoses, of vulcanised rubber (other than hard rubber), with or without their fittings (e.g. joints, elbows, flanges);;;;;;;
400910;HS6;Tubes et tuyaux en caoutchouc vulcanisé;Vulcanized rubber tubes and pipes;;;;;;
4009101000;HS10;Tubes et tuyaux en caoutchouc vulcanisé - Type 1;Vulcanized rubber tubes and pipes - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009102000;HS10;Tubes et tuyaux en caoutchouc vulcanisé - Type 2;Vulcanized rubber tubes and pipes - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009109000;HS10;Tubes et tuyaux en caoutchouc vulcanisé - Autre;Vulcanized rubber tubes and pipes - Other;Industrie;25.0;3.5;16.0;=;44.5
400911;HS6;Sans accessoires;Rubber;;;;;;
4009111000;HS10;Sans accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009112000;HS10;Sans accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009119000;HS10;Sans accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400912;HS6;Avec accessoires;Rubber;;;;;;
4009121000;HS10;Avec accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009122000;HS10;Avec accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009129000;HS10;Avec accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400921;HS6;Sans accessoires;Rubber;;;;;;
4009211000;HS10;Sans accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009212000;HS10;Sans accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009219000;HS10;Sans accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400922;HS6;Avec accessoires;Rubber;;;;;;
4009221000;HS10;Avec accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009222000;HS10;Avec accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009229000;HS10;Avec accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400931;HS6;Sans accessoires;Rubber;;;;;;
4009311000;HS10;Sans accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009312000;HS10;Sans accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009319000;HS10;Sans accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400932;HS6;Avec accessoires;Rubber;;;;;;
4009321000;HS10;Avec accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009322000;HS10;Avec accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009329000;HS10;Avec accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400941;HS6;Sans accessoires;Rubber;;;;;;
4009411000;HS10;Sans accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009412000;HS10;Sans accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009419000;HS10;Sans accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
400942;HS6;Avec accessoires;Rubber;;;;;;
4009421000;HS10;Avec accessoires - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4009422000;HS10;Avec accessoires - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4009429000;HS10;Avec accessoires - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4010;RANGEE 10;Conveyor or transmission belts or belting, of vulcanised rubber;;;;;;;
401011;HS6;Courroies transporteuses en caoutchouc vulcanisé;Vulcanized rubber conveyor belts;;;;;;
4010111000;HS10;Courroies transporteuses en caoutchouc vulcanisé - Type 1;Vulcanized rubber conveyor belts - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010112000;HS10;Courroies transporteuses en caoutchouc vulcanisé - Type 2;Vulcanized rubber conveyor belts - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010119000;HS10;Courroies transporteuses en caoutchouc vulcanisé - Autre;Vulcanized rubber conveyor belts - Other;Industrie;25.0;3.5;16.0;=;44.5
401012;HS6;Renforcées seulement de matières textiles;Rubber;;;;;;
4010121000;HS10;Renforcées seulement de matières textiles - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010122000;HS10;Renforcées seulement de matières textiles - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010129000;HS10;Renforcées seulement de matières textiles - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401019;HS6;Autres;Rubber;;;;;;
4010191000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010192000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010199000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401031;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010311000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010312000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010319000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401032;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010321000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010322000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010329000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401033;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010331000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010332000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010339000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401034;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010341000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010342000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010349000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401035;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010351000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010352000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010359000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401036;HS6;Courroies de transmission sans fin;Rubber;;;;;;
4010361000;HS10;Courroies de transmission sans fin - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010362000;HS10;Courroies de transmission sans fin - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010369000;HS10;Courroies de transmission sans fin - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
401039;HS6;Autres;Rubber;;;;;;
4010391000;HS10;Autres - Type 1;Rubber - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4010392000;HS10;Autres - Type 2;Rubber - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4010399000;HS10;Autres - Autre;Rubber - Other;Industrie;25.0;3.5;16.0;=;44.5
4011;RANGEE 11;New pneumatic tyres, of rubber;;;;;;;
401110;HS6;Pneumatiques neufs pour voitures de tourisme;New pneumatic tires for passenger cars;;;;;;
4011101000;HS10;Pneumatiques neufs pour voitures de tourisme - Type 1;New pneumatic tires for passenger cars - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011102000;HS10;Pneumatiques neufs pour voitures de tourisme - Type 2;New pneumatic tires for passenger cars - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011109000;HS10;Pneumatiques neufs pour voitures de tourisme - Autre;New pneumatic tires for passenger cars - Other;Industrie;25.0;3.5;16.0;=;44.5
401120;HS6;Pneumatiques neufs pour autobus et camions;New pneumatic tires for buses and trucks;;;;;;
4011201000;HS10;Pneumatiques neufs pour autobus et camions - Type 1;New pneumatic tires for buses and trucks - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011202000;HS10;Pneumatiques neufs pour autobus et camions - Type 2;New pneumatic tires for buses and trucks - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011209000;HS10;Pneumatiques neufs pour autobus et camions - Autre;New pneumatic tires for buses and trucks - Other;Industrie;25.0;3.5;16.0;=;44.5
401130;HS6;Pneumatiques neufs pour avions;New pneumatic tires for aircraft;;;;;;
4011301000;HS10;Pneumatiques neufs pour avions - Type 1;New pneumatic tires for aircraft - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011302000;HS10;Pneumatiques neufs pour avions - Type 2;New pneumatic tires for aircraft - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011309000;HS10;Pneumatiques neufs pour avions - Autre;New pneumatic tires for aircraft - Other;Industrie;25.0;3.5;16.0;=;44.5
401140;HS6;Pneumatiques neufs pour motocycles;New pneumatic tires for motorcycles;;;;;;
4011401000;HS10;Pneumatiques neufs pour motocycles - Type 1;New pneumatic tires for motorcycles - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011402000;HS10;Pneumatiques neufs pour motocycles - Type 2;New pneumatic tires for motorcycles - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011409000;HS10;Pneumatiques neufs pour motocycles - Autre;New pneumatic tires for motorcycles - Other;Industrie;25.0;3.5;16.0;=;44.5
401150;HS6;Pneumatiques neufs pour bicyclettes;New pneumatic tires for bicycles;;;;;;
4011501000;HS10;Pneumatiques neufs pour bicyclettes - Type 1;New pneumatic tires for bicycles - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011502000;HS10;Pneumatiques neufs pour bicyclettes - Type 2;New pneumatic tires for bicycles - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011509000;HS10;Pneumatiques neufs pour bicyclettes - Autre;New pneumatic tires for bicycles - Other;Industrie;25.0;3.5;16.0;=;44.5
401161;HS6;Pneumatiques neufs à chevrons pour véhicules agricoles;New herringbone tires for agricultural vehicles;;;;;;
4011611000;HS10;Pneumatiques neufs à chevrons pour véhicules agricoles - Type 1;New herringbone tires for agricultural vehicles - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011612000;HS10;Pneumatiques neufs à chevrons pour véhicules agricoles - Type 2;New herringbone tires for agricultural vehicles - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011619000;HS10;Pneumatiques neufs à chevrons pour véhicules agricoles - Autre;New herringbone tires for agricultural vehicles - Other;Industrie;25.0;3.5;16.0;=;44.5
401163;HS6;Pneumatiques neufs pour engins de génie civil;New tires for construction vehicles;;;;;;
4011631000;HS10;Pneumatiques neufs pour engins de génie civil - Type 1;New tires for construction vehicles - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011632000;HS10;Pneumatiques neufs pour engins de génie civil - Type 2;New tires for construction vehicles - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011639000;HS10;Pneumatiques neufs pour engins de génie civil - Autre;New tires for construction vehicles - Other;Industrie;25.0;3.5;16.0;=;44.5
401170;HS6;Pneumatiques neufs pour véhicules agricoles autres;Other new tires for agricultural vehicles;;;;;;
4011701000;HS10;Pneumatiques neufs pour véhicules agricoles autres - Type 1;Other new tires for agricultural vehicles - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011702000;HS10;Pneumatiques neufs pour véhicules agricoles autres - Type 2;Other new tires for agricultural vehicles - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011709000;HS10;Pneumatiques neufs pour véhicules agricoles autres - Autre;Other new tires for agricultural vehicles - Other;Industrie;25.0;3.5;16.0;=;44.5
401180;HS6;Pneumatiques neufs pour engins industriels;New tires for industrial equipment;;;;;;
4011801000;HS10;Pneumatiques neufs pour engins industriels - Type 1;New tires for industrial equipment - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011802000;HS10;Pneumatiques neufs pour engins industriels - Type 2;New tires for industrial equipment - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011809000;HS10;Pneumatiques neufs pour engins industriels - Autre;New tires for industrial equipment - Other;Industrie;25.0;3.5;16.0;=;44.5
401190;HS6;Autres pneumatiques neufs;Other new pneumatic tires;;;;;;
4011901000;HS10;Autres pneumatiques neufs - Type 1;Other new pneumatic tires - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4011902000;HS10;Autres pneumatiques neufs - Type 2;Other new pneumatic tires - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4011909000;HS10;Autres pneumatiques neufs - Autre;Other new pneumatic tires - Other;Industrie;25.0;3.5;16.0;=;44.5
4012;RANGEE 12;"Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber";;;;;;;
401211;HS6;Pneumatiques rechapés pour voitures de tourisme;Retreaded tires for passenger cars;;;;;;
4012111000;HS10;Pneumatiques rechapés pour voitures de tourisme - Type 1;Retreaded tires for passenger cars - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4012112000;HS10;Pneumatiques rechapés pour voitures de tourisme - Type 2;Retreaded tires for passenger cars - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4012119000;HS10;Pneumatiques rechapés pour voitures de tourisme - Autre;Retreaded tires for passenger cars - Other;Industrie;25.0;3.5;16.0;=;44.5
401212;HS6;Pneumatiques rechapés pour autobus et camions;Retreaded tires for buses and trucks;;;;;;
4012121000;HS10;Pneumatiques rechapés pour autobus et camions - Type 1;Retreaded tires for buses and trucks - Type 1;Industrie;25.0;3.5;16.0;=;44.5
4012122000;HS10;Pneumatiques rechapés pour autobus et camions - Type 2;Retreaded tires for buses and trucks - Type 2;Industrie;25.0;3.5;16.0;=;44.5
4012129000;HS10;Pneumatiques rechapés pour autobus et camions - Autre;Retreaded tires for buses and trucks - Other;Industrie;25.0;3.5;16.0;=;44.5
401213;HS6;Des types utilisés pour véhicules aériens;Retreaded tyres;;;;;;
4012131000;HS10;Des types utilisés pour véhicules aériens - Type 1;Retreaded tyres - Type 1;Industrie;25.0;3.5;16.0;=;44.5
