Code_HS6;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%;Nb_Sous_Positions
848790;84;Autres;Machinery parts;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850110;85;Moteurs électriques ≤37,5W;Electric motors ≤37.5W;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850120;85;Moteurs universels >37.5W;Universal motors >37.5W;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850131;85;Moteurs à courant continu ≤750W;DC motors ≤750W;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850132;85;Moteurs DC 750W-75kW;DC motors 750W-75kW;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850133;85;Moteurs DC 75-375kW;DC motors 75-375kW;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850134;85;Moteurs DC >375kW;DC motors >375kW;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850140;85;Autres moteurs AC monophasés;Other AC single-phase motors;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850151;85;Moteurs AC polyphasés ≤750W;AC multi-phase motors ≤750W;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850152;85;Moteurs AC polyphasés 750W-75kW;AC multi-phase motors 750W-75kW;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850153;85;Moteurs AC polyphasés >75kW;AC multi-phase motors >75kW;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850161;85;Générateurs AC ≤75kVA;AC generators ≤75kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850162;85;Générateurs AC 75-375kVA;AC generators 75-375kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850163;85;Générateurs AC 375-750kVA;AC generators 375-750kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850164;85;Générateurs AC >750kVA;AC generators >750kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850171;85;D'une puissance n'excédant pas 50 W;Electric generators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850172;85;D'une puissance excédant 50 W;Electric generators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850180;85;Machines génératrices photovoltaïques à courant alternatif;Electric generators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850211;85;Groupes électrogènes diesel ≤75kVA;Diesel generating sets ≤75kVA;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850212;85;Groupes électrogènes diesel 75-375kVA;Diesel generating sets 75-375kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850213;85;Groupes électrogènes diesel >375kVA;Diesel generating sets >375kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850220;85;Groupes électrogènes à essence;Petrol generating sets;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850231;85;Groupes électrogènes éoliens;Wind-powered generating sets;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850239;85;Autres groupes électrogènes;Other generating sets;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850240;85;Convertisseurs rotatifs électriques;Electric rotary converters;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850300;85;Parties de machines électriques rotatives;Parts of rotating electric machines;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850410;85;Ballasts pour lampes à décharge;Ballasts for discharge lamps;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850421;85;Transformateurs ≤650kVA;Liquid dielectric transformers ≤650kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850422;85;Transformateurs 650kVA-10MVA;Liquid dielectric transformers 650kVA-10MVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850423;85;Transformateurs >10MVA;Liquid dielectric transformers >10MVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850431;85;Autres transformateurs ≤1kVA;Other transformers ≤1kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850432;85;Autres transformateurs 1-16kVA;Other transformers 1-16kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850433;85;Autres transformateurs 16-500kVA;Other transformers 16-500kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850434;85;Autres transformateurs >500kVA;Other transformers >500kVA;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850440;85;Convertisseurs statiques;Static converters;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850450;85;Autres bobines de réactance;Other inductors;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850490;85;Parties de transformateurs;Parts of transformers;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850510;85;Aimants permanents métalliques;Permanent magnets of metal;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850511;85;Aimants permanents en métal;Permanent magnets;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850519;85;Autres aimants permanents;Other permanent magnets;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850520;85;Accouplements électromagnétiques;Electromagnetic couplings;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850590;85;Autres électro-aimants;Other electro-magnets;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850610;85;Piles au dioxyde de manganèse;Manganese dioxide batteries;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850630;85;Piles à l'oxyde de mercure;Mercuric oxide primary cells;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850640;85;Piles à l'oxyde d'argent;Silver oxide primary cells;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850650;85;Piles au lithium;Lithium batteries;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850660;85;Piles zinc-air;Air-zinc primary cells;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850680;85;Autres piles;Other primary cells;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850690;85;Parties de piles;Parts of primary cells;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850710;85;Accumulateurs au plomb;Lead-acid accumulators;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850720;85;Autres accumulateurs au plomb;Other lead-acid accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850730;85;Accumulateurs au nickel-cadmium;Nickel-cadmium accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850740;85;Accumulateurs au nickel-fer;Nickel-iron accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850750;85;Accumulateurs au nickel-hydrure;Nickel-metal hydride accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850760;85;Accumulateurs au lithium-ion;Lithium-ion accumulators;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850780;85;Autres accumulateurs électriques;Other electric accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850790;85;Parties d'accumulateurs;Parts of accumulators;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850811;85;D'une puissance n'excédant pas 1.500 W et dont le volume du réservoir n'excède pas 20 l;Vacuum cleaners;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850819;85;Autres;Vacuum cleaners;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850860;85;Autres aspirateurs;Vacuum cleaners;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850870;85;Parties;Parts of vacuum cleaners;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850940;85;Broyeurs et mélangeurs pour aliments;presse-fruits et presse-légumes;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850980;85;Autres appareils;Electro-mechanical domestic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
850990;85;Parties;Electro-mechanical domestic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851010;85;Rasoirs;Shavers;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851020;85;Tondeuses;Hair clippers;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851030;85;Appareils à épiler;Hair-removing appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851090;85;Parties;Shavers and hair clippers;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851110;85;Bougies d'allumage;Ignition or starting equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851120;85;Magnétos;dynamos-magnétos;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851130;85;Distributeurs;bobines d'allumage;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851140;85;Démarreurs;Ignition or starting equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851150;85;Autres génératrices;Ignition or starting equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851180;85;Autres appareils et dispositifs;Ignition or starting equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851190;85;Parties;Ignition or starting equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851210;85;Appareils d'éclairage ou de signalisation visuelle des types utilisés pour les bicyclettes;Lighting or visual signalling equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851220;85;Autres appareils d'éclairage ou de signalisation visuelle;Lighting or visual signalling equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851230;85;Appareils de signalisation acoustique;Sound signalling equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851240;85;Essuie-glaces;Windscreen wipers;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851290;85;Parties;Lighting or signalling equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851310;85;Lampes;Lamps;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851390;85;Parties;Lamps;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851410;85;Fours à résistances (à chauffage indirect) :;Fours à résistances (à chauffage indirect) :;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851411;85;Presses isostatiques à chaud;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851419;85;Autres;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851420;85;Fours fonctionnant par induction ou par pertes diélectriques;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851431;85;Fours à faisceau d'électrons;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851432;85;Fours à plasma et fours à arc sous vide;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851439;85;Autres;Furnaces and ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851440;85;Autres appareils pour le traitement thermique des matières par induction ou par pertes diélectriques;Heating equipment;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851490;85;Parties;Furnaces;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851511;85;Fers et pistolets à braser;Brazing or soldering machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851519;85;Autres;Brazing or soldering machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851521;85;Entièrement ou partiellement automatiques;Welding machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851529;85;Autres;Welding machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851531;85;Entièrement ou partiellement automatiques;Welding machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851539;85;Autres;Welding machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851580;85;Autres machines et appareils;Welding machines and apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851590;85;Parties;Welding;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851610;85;Chauffe-eau et thermoplongeurs électriques;Heaters;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851621;85;Radiateurs à accumulation;Heating apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851629;85;Autres;Heating apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851631;85;Sèche-cheveux;Hair-dressing apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851632;85;Autres appareils pour la coiffure;Hair-dressing apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851633;85;Appareils pour sécher les mains;Hand-drying apparatus;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851640;85;Fers à repasser électriques;Smoothing irons;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851650;85;Fours à micro-ondes;Ovens;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851660;85;Autre fours;cuisinières réchaud (y compris les tables de cuisson);electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851671;85;Appareils pour la préparation du café ou du thé;Electro-thermic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851672;85;Grille-pain;Electro-thermic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851679;85;Autres;Electro-thermic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851680;85;Résistances chauffautes;Resistors;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
851690;85;Parties;Electro-thermic appliances;electrical;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
